model,date,episode,time,reward,avg_reward,n_params
coordconvnet,2021-12-14--13:25:52,0,2.3400049209594727,-17.94946619217072,-17.94946619217072,104027
coordconvnet,2021-12-14--13:25:52,1,4.112457275390625,-21.629268292682838,-19.789367242426778,104027
coordconvnet,2021-12-14--13:25:52,2,5.8502538204193115,-12.587412587412372,-17.38871569075531,104027
coordconvnet,2021-12-14--13:25:52,3,7.578897953033447,-26.315789473684223,-19.620484136487537,104027
coordconvnet,2021-12-14--13:25:52,4,8.594619512557983,-17.999999999999865,-19.296387309190003,104027
coordconvnet,2021-12-14--13:25:52,5,10.280442476272583,-26.23474320241693,-20.452779958061157,104027
coordconvnet,2021-12-14--13:25:52,6,11.907028913497925,-18.802588996763618,-20.217038392161506,104027
coordconvnet,2021-12-14--13:25:52,7,13.565645933151245,-22.43020134228182,-20.493683760926547,104027
coordconvnet,2021-12-14--13:25:52,8,15.330363273620605,-17.88985507246366,-20.204369462208447,104027
coordconvnet,2021-12-14--13:25:52,9,16.956661462783813,-17.993632958801403,-19.983295811867745,104027
coordconvnet,2021-12-14--13:25:52,10,18.902679204940796,-1.1406844106462297,-18.270331139029427,104027
coordconvnet,2021-12-14--13:25:52,11,20.80349326133728,-18.05766423357653,-18.252608896908352,104027
coordconvnet,2021-12-14--13:25:52,12,22.348414182662964,-17.834482758620616,-18.220445347809296,104027
coordconvnet,2021-12-14--13:25:52,13,23.835532426834106,-18.005732484076326,-18.20510871468551,104027
coordconvnet,2021-12-14--13:25:52,14,25.432045936584473,-18.399999999999935,-18.218101467039805,104027
coordconvnet,2021-12-14--13:25:52,15,27.27988862991333,-34.18260869565264,-19.215883168828107,104027
coordconvnet,2021-12-14--13:25:52,16,29.139363050460815,-5.084745762711769,-18.38463979199773,104027
coordconvnet,2021-12-14--13:25:52,17,37.613744258880615,-17.97313432835812,-18.361778377351087,104027
coordconvnet,2021-12-14--13:25:52,18,39.10959053039551,-23.117647058823472,-18.61208725532332,104027
coordconvnet,2021-12-14--13:25:52,19,41.01724600791931,-29.432558139535047,-19.153110799533906,104027
coordconvnet,2021-12-14--13:25:52,20,42.64620304107666,-17.930201342281755,-19.094877015855232,104027
coordconvnet,2021-12-14--13:25:52,21,44.51100254058838,4.0892193308552365,-18.041054454641117,104027
coordconvnet,2021-12-14--13:25:52,22,46.20745539665222,-17.866903914590587,-18.033482692030226,104027
coordconvnet,2021-12-14--13:25:52,23,47.779510498046875,-17.906849315068392,-18.028206301323483,104027
coordconvnet,2021-12-14--13:25:52,24,49.1804313659668,-17.99602446483169,-18.026919027863812,104027
coordconvnet,2021-12-14--13:25:52,25,50.80351972579956,-20.747540983606477,-18.131558333853913,104027
coordconvnet,2021-12-14--13:25:52,26,52.61841034889221,-16.9550173010378,-18.08798274004591,104027
coordconvnet,2021-12-14--13:25:52,27,54.278664112091064,-18.068852459016313,-18.087299515723426,104027
coordconvnet,2021-12-14--13:25:52,28,56.00565457344055,-18.04179104477608,-18.085730258104554,104027
coordconvnet,2021-12-14--13:25:52,29,57.678728342056274,-17.848314606741397,-18.077816403059114,104027
coordconvnet,2021-12-14--13:25:52,30,59.31791067123413,-17.98333333333318,-18.074768562100214,104027
coordconvnet,2021-12-14--13:25:52,31,60.91603755950928,-17.883870967741796,-18.06880301227651,104027
coordconvnet,2021-12-14--13:25:52,32,62.57618856430054,-17.83255813953479,-18.061644076738883,104027
