model,date,episode,time,reward,avg_reward,n_params
convnet,2021-12-14--00:02:37,42,156.60053181648254,-17.976923076922894,-16.576637795457938,445955
convnet,2021-12-14--00:02:37,43,159.20990872383118,6.617647058823682,-16.049494957860627,445955
convnet,2021-12-14--00:02:37,44,161.5336422920227,-17.965886287625274,-16.092081431855398,445955
convnet,2021-12-14--00:02:37,45,164.10971117019653,-6.249999999999878,-15.878123139858538,445955
convnet,2021-12-14--00:02:37,46,166.2445023059845,-17.961538461538417,-15.922451125426196,445955
convnet,2021-12-14--00:02:37,47,168.6202745437622,-17.98219178082174,-15.96536238908027,445955
convnet,2021-12-14--00:02:37,48,171.17376899719238,-17.968627450980357,-16.00624534952721,445955
convnet,2021-12-14--00:02:37,49,173.58290243148804,-17.860431654676113,-16.043329075630187,445955
convnet,2021-12-14--00:02:37,50,176.20883655548096,-5.844155844155596,-15.843345286777742,445955
convnet,2021-12-14--00:02:37,51,178.6814661026001,-17.892739273927244,-15.88275670960754,445955
convnet,2021-12-14--00:02:37,52,208.44229674339294,-17.93308550185858,-15.921442158517937,445955
convnet,2021-12-14--00:02:37,53,210.99263405799866,-11.87739463601509,-15.8465523895827,445955
convnet,2021-12-14--00:02:37,54,213.43339586257935,-17.809225092250777,-15.882237347813028,445955
convnet,2021-12-14--00:02:37,55,215.9212486743927,-18.06870748299298,-15.921281457369817,445955
convnet,2021-12-14--00:02:37,56,218.11356234550476,-17.924113475177172,-15.956418861190999,445955
convnet,2021-12-14--00:02:37,57,220.64144682884216,-17.966878980891554,-15.991081966703078,445955
convnet,2021-12-14--00:02:37,58,223.03161692619324,-18.05755395683429,-16.026106915688352,445955
convnet,2021-12-14--00:02:37,59,225.62596464157104,20.155038759689546,-15.423087821098722,445955
convnet,2021-12-14--00:02:37,60,227.9920027256012,-18.038762214983542,-15.465967729195194,445955
convnet,2021-12-14--00:02:37,61,230.3945484161377,-18.096091205211657,-15.508389075582556,445955
convnet,2021-12-14--00:02:37,62,232.7584457397461,-17.98717948717938,-15.54773495513171,445955
convnet,2021-12-14--00:02:37,63,234.67167162895203,-17.994949494949335,-15.585972682316362,445955
convnet,2021-12-14--00:02:37,64,236.82108068466187,-17.937037037036813,-15.622142903158215,445955
convnet,2021-12-14--00:02:37,65,239.08238053321838,-17.94754098360633,-15.657376207407427,445955
convnet,2021-12-14--00:02:37,66,241.27455973625183,12.554275092936466,-15.236306785014236,445955
convnet,2021-12-14--00:02:37,67,243.74786758422852,34.52914798206175,-14.504461861969,445955
convnet,2021-12-14--00:02:37,68,246.36478090286255,-9.395973154362359,-14.430425793742815,445955
convnet,2021-12-14--00:02:37,69,248.88222002983093,-18.068707482992952,-14.48240124644639,445955
convnet,2021-12-14--00:02:37,70,278.4129524230957,-18.00573248407621,-14.53202563007498,445955
convnet,2021-12-14--00:02:37,71,280.5230522155762,-18.037974683544146,-14.580719366928719,445955
convnet,2021-12-14--00:02:37,72,282.87117314338684,-17.978014184397104,-14.62725765209952,445955
convnet,2021-12-14--00:02:37,73,285.4010286331177,-18.03076923076894,-14.673251051811269,445955
convnet,2021-12-14--00:02:37,74,287.673898935318,-18.072549019607727,-14.718575024715221,445955
convnet,2021-12-14--00:02:37,75,289.59218096733093,-17.845945945945832,-14.759724642099837,445955
convnet,2021-12-14--00:02:37,76,292.2051613330841,1.083032490974973,-14.5539745494625,445955
convnet,2021-12-14--00:02:37,77,293.15742111206055,-17.9783972125435,-14.597877404117385,445955
convnet,2021-12-14--00:02:37,78,295.40803241729736,-18.095847750864817,-14.642155509772415,445955
convnet,2021-12-14--00:02:37,79,297.41033005714417,-17.886982248520706,-14.682715844006768,445955
convnet,2021-12-14--00:02:37,80,299.76482677459717,-17.954054054053927,-14.723102735488833,445955
convnet,2021-12-14--00:02:37,81,302.46524381637573,22.60536398467391,-14.267877531584409,445955
convnet,2021-12-14--00:02:37,82,305.0039417743683,-6.614785992217717,-14.175671609423366,445955
convnet,2021-12-14--00:02:37,83,307.62783551216125,-6.666666666666576,-14.086278693438166,445955
convnet,2021-12-14--00:02:37,84,309.97830843925476,-18.035640138408056,-14.13274176926134,445955
convnet,2021-12-14--00:02:37,85,312.49474692344666,-17.95209125475259,-14.177152809790307,445955
convnet,2021-12-14--00:02:37,86,314.82272362709045,-18.00303030303025,-14.221128413160883,445955
convnet,2021-12-14--00:02:37,87,317.4057641029358,8.108108108108466,-13.967387089055546,445955
convnet,2021-12-14--00:02:37,88,347.44351172447205,-9.374999999999769,-13.915787234122334,445955
convnet,2021-12-14--00:02:37,89,350.1488449573517,4.430379746835785,-13.71194093433391,445955
convnet,2021-12-14--00:02:37,90,352.7015473842621,-18.0080291970801,-13.75915069546299,445955
convnet,2021-12-14--00:02:37,91,355.409166097641,16.10486891385758,-13.434541786666026,445955
convnet,2021-12-14--00:02:37,92,357.7004392147064,-17.934743202416826,-13.482931049200982,445955
convnet,2021-12-14--00:02:37,93,359.8748412132263,-18.05484949832767,-13.53156847951084,445955
convnet,2021-12-14--00:02:37,94,362.2909207344055,-18.099999999999742,-13.579657232358091,445955
convnet,2021-12-14--00:02:37,95,364.6489028930664,-17.812460063897625,-13.623748928519964,445955
convnet,2021-12-14--00:02:37,96,367.35162472724915,-2.2082018927444227,-13.506062876604751,445955
convnet,2021-12-14--00:02:37,97,369.5823028087616,-18.062190812720647,-13.552553977993691,445955
convnet,2021-12-14--00:02:37,98,371.8772466182709,-17.99584775086488,-13.597435733275217,445955
convnet,2021-12-14--00:02:37,99,373.9859142303467,-18.028985507246336,-13.641751231014927,445955
convnet,2021-12-14--00:02:37,100,376.4023666381836,-17.992739273927356,-13.578345290420868,445955
convnet,2021-12-14--00:02:37,101,378.9841420650482,-17.92857142857116,-13.572771944303895,445955
convnet,2021-12-14--00:02:37,102,381.63271617889404,10.344827586207186,-13.29020678532494,445955
convnet,2021-12-14--00:02:37,103,383.9394464492798,-18.058064516128812,-13.291504411618307,445955
convnet,2021-12-14--00:02:37,104,386.01712560653687,19.771747211895615,-12.87247924719166,445955
convnet,2021-12-14--00:02:37,105,416.08757305145264,12.280701754386302,-12.569536636427458,445955
convnet,2021-12-14--00:02:37,106,418.1632454395294,8.7527075812273,-12.302653159231104,445955
convnet,2021-12-14--00:02:37,107,420.52025413513184,-17.977464788732203,-12.302569651090062,445955
convnet,2021-12-14--00:02:37,108,422.96537923812866,-17.92926829268291,-12.302040416208675,445955
convnet,2021-12-14--00:02:37,109,425.44876050949097,-17.974496644295044,-12.27857133582888,445955
convnet,2021-12-14--00:02:37,110,427.7476487159729,-18.083870967741788,-12.280323952791068,445955
convnet,2021-12-14--00:02:37,111,430.3152313232422,-17.87342657342647,-12.27934737515184,445955
convnet,2021-12-14--00:02:37,112,432.8516571521759,-18.046953405018254,-12.280062583942508,445955
convnet,2021-12-14--00:02:37,113,435.5940029621124,-4.024767801857509,-12.141121072771899,445955
convnet,2021-12-14--00:02:37,114,437.8636152744293,-18.091318327974072,-12.14356097360889,445955
convnet,2021-12-14--00:02:37,115,440.28413796424866,-17.972549019607605,-12.299848963804969,445955
convnet,2021-12-14--00:02:37,116,442.73065972328186,-18.013043478260645,-12.30126511287329,445955
convnet,2021-12-14--00:02:37,117,444.93052887916565,-17.99470404984411,-12.32866978049038,445955
convnet,2021-12-14--00:02:37,118,447.22642850875854,-17.979439252336405,-12.332434210466928,445955
convnet,2021-12-14--00:02:37,119,449.7373447418213,-17.95753424657525,-12.238181332073784,445955
convnet,2021-12-14--00:02:37,120,451.7898578643799,-17.949240121580427,-12.237627981655605,445955
convnet,2021-12-14--00:02:37,121,454.1489577293396,-18.013588850173978,-12.291889744283221,445955
convnet,2021-12-14--00:02:37,122,456.34366488456726,-17.98434163701051,-12.267177605097773,445955
convnet,2021-12-14--00:02:37,123,486.13531708717346,-22.198765432098675,-12.449165259418757,445955
convnet,2021-12-14--00:02:37,124,487.6605055332184,-18.098726114649537,-12.450313810887833,445955
convnet,2021-12-14--00:02:37,125,489.7659776210785,-17.99999999999995,-12.425103284572044,445955
convnet,2021-12-14--00:02:37,126,492.05882954597473,-18.007348242811457,-12.426086514292582,445955
convnet,2021-12-14--00:02:37,127,494.45399284362793,-18.007299270072732,-12.42585251611185,445955
convnet,2021-12-14--00:02:37,128,496.77174139022827,-17.996091205211666,-12.426238085698214,445955
convnet,2021-12-14--00:02:37,129,498.8768320083618,-18.35802469135799,-12.678520622688133,445955
convnet,2021-12-14--00:02:37,130,501.27761793136597,-17.999369085173477,-12.67914872214202,445955
convnet,2021-12-14--00:02:37,131,503.82768416404724,-18.036363636363365,-12.678908041958891,445955
convnet,2021-12-14--00:02:37,132,506.2270064353943,-18.03505154639156,-12.782953336539274,445955
convnet,2021-12-14--00:02:37,133,508.2537384033203,9.422605363984719,-12.681374341722957,445955
convnet,2021-12-14--00:02:37,134,510.92129254341125,2.5641025641028983,-12.492235217222618,445955
convnet,2021-12-14--00:02:37,135,513.2718877792358,-18.007692307692274,-12.492035689787592,445955
convnet,2021-12-14--00:02:37,136,515.5903556346893,-18.092307692307482,-12.493299903834414,445955
convnet,2021-12-14--00:02:37,137,518.0859684944153,-17.936363636363403,-12.494030446672873,445955
convnet,2021-12-14--00:02:37,138,520.3692450523376,-18.06005830903783,-12.447079305625321,445955
convnet,2021-12-14--00:02:37,139,522.8698155879974,-17.961484098939668,-12.44733108928988,445955
convnet,2021-12-14--00:02:37,140,525.5661654472351,-16.12903225806454,-12.429692118941231,445955
convnet,2021-12-14--00:02:37,141,528.0156209468842,-17.87142857142846,-12.42860717685629,445955
convnet,2021-12-14--00:02:37,142,556.7531201839447,-18.07777777777767,-12.429615723864835,445955
convnet,2021-12-14--00:02:37,143,558.4681391716003,9.501374570446812,-12.400778448748602,445955
convnet,2021-12-14--00:02:37,144,560.6235544681549,-17.911326860841214,-12.400232854480764,445955
convnet,2021-12-14--00:02:37,145,563.3305587768555,4.234527687296604,-12.295387577607798,445955
convnet,2021-12-14--00:02:37,146,565.2234916687012,11.833333333333183,-11.99743885965908,445955
convnet,2021-12-14--00:02:37,147,567.275087594986,-17.929328621907917,-11.996910228069941,445955
convnet,2021-12-14--00:02:37,148,569.1086542606354,15.705653710247043,-11.660167416457668,445955
convnet,2021-12-14--00:02:37,149,571.2143149375916,16.57355371900782,-11.315827562720829,445955
convnet,2021-12-14--00:02:37,150,572.7845437526703,9.2405797101448,-11.164980207177825,445955
convnet,2021-12-14--00:02:37,151,575.3616888523102,-18.075675675675434,-11.166809571195309,445955
convnet,2021-12-14--00:02:37,152,577.9141323566437,-17.93389830508449,-11.16681769922757,445955
convnet,2021-12-14--00:02:37,153,580.4201288223267,-17.811111111110897,-11.226154863978527,445955
convnet,2021-12-14--00:02:37,154,582.9330470561981,-18.03333333333324,-11.228395946389353,445955
convnet,2021-12-14--00:02:37,155,585.0108778476715,-17.99999999999983,-11.227708871559418,445955
convnet,2021-12-14--00:02:37,156,587.456787109375,-18.015789473683952,-11.228625631544487,445955
convnet,2021-12-14--00:02:37,157,590.1499440670013,-18.089296636085535,-11.229849808096429,445955
convnet,2021-12-14--00:02:37,158,592.818825006485,-14.67576791808871,-11.19603194770897,445955
convnet,2021-12-14--00:02:37,159,595.0702695846558,-18.03243243243234,-11.57790665963019,445955
convnet,2021-12-14--00:02:37,160,597.1897556781769,-17.982539682539485,-11.577344434305749,445955
convnet,2021-12-14--00:02:37,161,626.9516131877899,-17.875675675675545,-11.575140279010386,445955
convnet,2021-12-14--00:02:37,162,629.5513892173767,-15.384615384615131,-11.549114637984744,445955
convnet,2021-12-14--00:02:37,163,631.2746856212616,8.789700996677608,-11.281268133068476,445955
convnet,2021-12-14--00:02:37,164,633.584303855896,-17.95405405405391,-11.281438303238644,445955
convnet,2021-12-14--00:02:37,165,635.7887315750122,-18.053420195439518,-11.28249709535698,445955
convnet,2021-12-14--00:02:37,166,638.2748618125916,-17.91879194630866,-11.587227765749429,445955
convnet,2021-12-14--00:02:37,167,640.9090120792389,-12.162162162162089,-12.054140867191668,445955
convnet,2021-12-14--00:02:37,168,642.563080072403,13.66666666666655,-11.82351446898138,445955
convnet,2021-12-14--00:02:37,169,644.9273715019226,-18.083333333333155,-11.823660727484782,445955
convnet,2021-12-14--00:02:37,170,647.1564719676971,-17.884615384615355,-11.822449556490174,445955
convnet,2021-12-14--00:02:37,171,649.4624164104462,-18.008517350157565,-11.822154983156308,445955
convnet,2021-12-14--00:02:37,172,651.6164119243622,-18.099999999999845,-11.823374841312337,445955
convnet,2021-12-14--00:02:37,173,653.9145076274872,-17.99999999999975,-11.823067149004642,445955
convnet,2021-12-14--00:02:37,174,656.1597917079926,-18.024113475177085,-11.822582793560336,445955
convnet,2021-12-14--00:02:37,175,657.8923799991608,8.16808510638292,-11.562442483037051,445955
convnet,2021-12-14--00:02:37,176,660.4688348770142,-18.024104234527524,-11.753513850292075,445955
convnet,2021-12-14--00:02:37,177,663.0613451004028,25.89928057553923,-11.314737072411246,445955
convnet,2021-12-14--00:02:37,178,665.1542420387268,-17.876470588235115,-11.31254330078495,445955
convnet,2021-12-14--00:02:37,179,667.6256530284882,-18.015189873417505,-11.31382537703392,445955
convnet,2021-12-14--00:02:37,180,697.2125272750854,-18.09273927392717,-11.315212229232651,445955
convnet,2021-12-14--00:02:37,181,698.8251113891602,9.992651757188602,-11.441339351507503,445955
convnet,2021-12-14--00:02:37,182,701.313574552536,-18.007017543859376,-11.55526166702392,445955
convnet,2021-12-14--00:02:37,183,703.7135679721832,-17.973426573426323,-11.668329266091519,445955
convnet,2021-12-14--00:02:37,184,705.9842517375946,-18.092307692307486,-11.668895941630513,445955
convnet,2021-12-14--00:02:37,185,708.165843963623,-17.991318327974135,-11.669288212362728,445955
convnet,2021-12-14--00:02:37,186,710.5419445037842,-18.025925925925723,-11.669517168591685,445955
convnet,2021-12-14--00:02:37,187,712.7531082630157,-18.08452012383881,-11.931443450911154,445955
convnet,2021-12-14--00:02:37,188,715.0371840000153,-18.018181818181574,-12.017875269092972,445955
convnet,2021-12-14--00:02:37,189,717.22589802742,-18.004075235109774,-12.242219818912428,445955
convnet,2021-12-14--00:02:37,190,719.2608668804169,10.687640449438025,-11.955263122447247,445955
convnet,2021-12-14--00:02:37,191,721.7628128528595,-18.08772563176924,-12.297189067903517,445955
convnet,2021-12-14--00:02:37,192,724.2822208404541,-18.075432525951427,-12.29859596113886,445955
convnet,2021-12-14--00:02:37,193,726.5809330940247,-17.97746478873232,-12.297822114042908,445955
convnet,2021-12-14--00:02:37,194,728.8209409713745,21.96190476190411,-11.89720306642387,445955
convnet,2021-12-14--00:02:37,195,730.3127708435059,9.166666666666325,-11.627411799118228,445955
convnet,2021-12-14--00:02:37,196,731.7784798145294,-18.068965517241253,-11.786019435363198,445955
convnet,2021-12-14--00:02:37,197,734.358146905899,-7.473309608540616,-11.680130623321396,445955
convnet,2021-12-14--00:02:37,198,736.5650024414062,-17.933333333333096,-11.67950547914608,445955
convnet,2021-12-14--00:02:37,199,766.0656845569611,-17.963636363636265,-11.67885198770998,445955
convnet,2021-12-14--00:02:37,200,768.145345211029,8.908580858085505,-11.40983878638985,445955
convnet,2021-12-14--00:02:37,201,770.7085859775543,-18.02592592592576,-11.410812331363397,445955
convnet,2021-12-14--00:02:37,202,772.468181848526,8.876271186440565,-11.425497895361062,445955
convnet,2021-12-14--00:02:37,203,774.3008527755737,9.5141843971627,-11.149775406228146,445955
convnet,2021-12-14--00:02:37,204,775.2810750007629,8.644444444444506,-11.261048433902658,445955
convnet,2021-12-14--00:02:37,205,777.397846698761,-17.824999999999967,-11.56210545144652,445955
convnet,2021-12-14--00:02:37,206,779.2003116607666,10.791814946619036,-11.541714377792603,445955
convnet,2021-12-14--00:02:37,207,781.924001455307,11.464968152866394,-11.247290048376618,445955
convnet,2021-12-14--00:02:37,208,784.3440871238708,-17.817610062893017,-11.24617346607872,445955
convnet,2021-12-14--00:02:37,209,785.413168668747,-17.928089887640375,-11.245709398512172,445955
convnet,2021-12-14--00:02:37,210,787.3951115608215,11.324232081911083,-10.951628368015644,445955
convnet,2021-12-14--00:02:37,211,789.8433594703674,-18.072549019607703,-10.953619592477459,445955
convnet,2021-12-14--00:02:37,212,792.4717733860016,9.090909090909454,-10.68224096751818,445955
convnet,2021-12-14--00:02:37,213,793.6792922019958,-18.01379310344822,-10.822131220534088,445955
convnet,2021-12-14--00:02:37,214,796.2945125102997,18.70503597122304,-10.454167677542118,445955
convnet,2021-12-14--00:02:37,215,797.7499506473541,13.527210884353293,-10.139170078502508,445955
convnet,2021-12-14--00:02:37,216,799.6507697105408,22.025179856114427,-9.738787845158758,445955
convnet,2021-12-14--00:02:37,217,802.2890884876251,25.448028673834276,-9.304360517921971,445955
convnet,2021-12-14--00:02:37,218,804.9642956256866,30.597014925372257,-8.818595976144886,445955
convnet,2021-12-14--00:02:37,219,806.7639050483704,-18.018430034129533,-8.819204934020428,445955
convnet,2021-12-14--00:02:37,220,836.2694232463837,-18.026936026935807,-8.819981893073981,445955
convnet,2021-12-14--00:02:37,221,838.489057302475,-17.953097345132534,-8.819376978023568,445955
convnet,2021-12-14--00:02:37,222,839.3093855381012,8.999999999999963,-8.549533561653462,445955
convnet,2021-12-14--00:02:37,223,841.4091863632202,-18.05281899109784,-8.508074097243453,445955
convnet,2021-12-14--00:02:37,224,843.7613565921783,-17.93564013840806,-8.50644323748104,445955
convnet,2021-12-14--00:02:37,225,845.9641683101654,-17.910367892976364,-8.505546916410804,445955
convnet,2021-12-14--00:02:37,226,847.4018516540527,-17.962962962962838,-8.505103063612319,445955
convnet,2021-12-14--00:02:37,227,849.1643259525299,9.56478873239442,-8.229382183587648,445955
convnet,2021-12-14--00:02:37,228,849.9774870872498,8.755072463768153,-7.96187054689785,445955
convnet,2021-12-14--00:02:37,229,852.0744686126709,-17.99712460063877,-7.958261545990657,445955
convnet,2021-12-14--00:02:37,230,853.6241586208344,19.214184397162462,-7.5861260111672975,445955
convnet,2021-12-14--00:02:37,231,854.9992971420288,12.010810810810703,-7.285654266695556,445955
convnet,2021-12-14--00:02:37,232,855.8744177818298,15.899999999999746,-6.946303751231643,445955
convnet,2021-12-14--00:02:37,233,858.1042559146881,11.701098901098701,-6.923518815860502,445955
convnet,2021-12-14--00:02:37,234,859.8108808994293,-18.02844036697232,-7.129444245171256,445955
convnet,2021-12-14--00:02:37,235,861.9219815731049,-17.98049535603695,-7.129172275654701,445955
convnet,2021-12-14--00:02:37,236,863.7348911762238,11.070198675496396,-6.837547211976663,445955
convnet,2021-12-14--00:02:37,237,865.3978221416473,22.630935251798107,-6.431874223095049,445955
convnet,2021-12-14--00:02:37,238,867.7500295639038,-18.03505154639188,-6.431624155468589,445955
convnet,2021-12-14--00:02:37,239,869.7698788642883,-17.947572815533803,-6.431485042634531,445955
convnet,2021-12-14--00:02:37,240,872.1804959774017,-17.925925925925824,-6.449453979313144,445955
convnet,2021-12-14--00:02:37,241,874.651332616806,-17.97142857142841,-6.450453979313142,445955
convnet,2021-12-14--00:02:37,242,876.5632121562958,8.085915492957724,-6.18881704660579,445955
convnet,2021-12-14--00:02:37,243,906.2756471633911,9.216546762589505,-6.1916653246843625,445955
convnet,2021-12-14--00:02:37,244,907.897718667984,13.701374570446271,-5.875538310371487,445955
convnet,2021-12-14--00:02:37,245,910.6432194709778,8.571428571428902,-5.832169301530163,445955
convnet,2021-12-14--00:02:37,246,912.5949172973633,-20.45194805194793,-6.155022115382975,445955
convnet,2021-12-14--00:02:37,247,914.3004612922668,16.38591549295715,-5.811869674234324,445955
convnet,2021-12-14--00:02:37,248,916.059319972992,11.588888888888851,-5.853037322447907,445955
convnet,2021-12-14--00:02:37,249,916.9343988895416,16.52016806722654,-5.853571178965719,445955
convnet,2021-12-14--00:02:37,250,919.2729337215424,-18.093069306930683,-6.126907669136475,445955
convnet,2021-12-14--00:02:37,251,920.8403584957123,15.399999999999801,-5.7921509123797215,445955
convnet,2021-12-14--00:02:37,252,922.4774169921875,9.46938775510209,-5.518118051777856,445955
convnet,2021-12-14--00:02:37,253,924.9215617179871,-18.04479495268118,-5.52045489019356,445955
convnet,2021-12-14--00:02:37,254,927.5577719211578,49.305555555554754,-4.84706600130468,445955
convnet,2021-12-14--00:02:37,255,930.2041022777557,35.88850174215997,-4.30818098388308,445955
convnet,2021-12-14--00:02:37,256,931.3295269012451,-17.909215017064767,-4.3071152393168886,445955
convnet,2021-12-14--00:02:37,257,933.6696014404297,-17.92562277580048,-4.305478500714038,445955
convnet,2021-12-14--00:02:37,258,935.6774032115936,-17.93797468354412,-4.338100568368592,445955
convnet,2021-12-14--00:02:37,259,936.6069278717041,19.8450549450548,-3.959325694593721,445955
convnet,2021-12-14--00:02:37,260,938.6630756855011,-17.950877192982247,-3.959009069698148,445955
convnet,2021-12-14--00:02:37,261,940.9824531078339,-17.93792048929643,-3.959631517834357,445955
convnet,2021-12-14--00:02:37,262,943.2410027980804,-18.032432432432188,-3.9861096883125278,445955
convnet,2021-12-14--00:02:37,263,944.7797079086304,10.669300911853998,-3.967313689160764,445955
convnet,2021-12-14--00:02:37,264,947.1553339958191,29.91611721611664,-3.4886119764590586,445955
convnet,2021-12-14--00:02:37,265,975.7623405456543,16.928571428571136,-3.138792060218952,445955
convnet,2021-12-14--00:02:37,266,977.1780807971954,10.017241379310324,-2.859431726962762,445955
convnet,2021-12-14--00:02:37,267,979.2771492004395,-17.990445859872402,-2.917714563939865,445955
convnet,2021-12-14--00:02:37,268,981.5120551586151,-18.079439252336254,-3.235175623129893,445955
convnet,2021-12-14--00:02:37,269,983.8245635032654,-17.934482758620504,-3.2336871173827664,445955
convnet,2021-12-14--00:02:37,270,984.7196891307831,10.644444444444414,-2.948396519092169,445955
convnet,2021-12-14--00:02:37,271,985.8399474620819,18.19480519480494,-2.5863632936425445,445955
convnet,2021-12-14--00:02:37,272,988.2100727558136,-17.98620689655148,-2.585225362608061,445955
convnet,2021-12-14--00:02:37,273,990.0653989315033,-17.960153256704793,-2.584826895175111,445955
convnet,2021-12-14--00:02:37,274,990.5919897556305,9.28086642599277,-2.3117770961634116,445955
convnet,2021-12-14--00:02:37,275,992.0359308719635,28.65862068965476,-2.1068717403306936,445955
convnet,2021-12-14--00:02:37,276,993.3892951011658,19.336423841059123,-1.7332664595748273,445955
convnet,2021-12-14--00:02:37,277,995.0684666633606,13.592982456139827,-1.8563294407688213,445955
convnet,2021-12-14--00:02:37,278,996.4092528820038,-17.93246753246742,-1.8568894102111444,445955
convnet,2021-12-14--00:02:37,279,997.4504263401031,23.645019920318298,-1.440287312273786,445955
convnet,2021-12-14--00:02:37,280,999.1975631713867,13.381081081080326,-1.1255491087237113,445955
convnet,2021-12-14--00:02:37,281,1001.9396414756775,45.09803921568541,-0.7744952341387432,445955
convnet,2021-12-14--00:02:37,282,1004.3377146720886,-18.099999999999774,-0.7754250587001473,445955
convnet,2021-12-14--00:02:37,283,1006.7056195735931,35.77528517110187,-0.23793794125486514,445955
convnet,2021-12-14--00:02:37,284,1008.4080922603607,14.698293515358007,0.08996807082178965,445955
convnet,2021-12-14--00:02:37,285,1010.4472072124481,-17.975159235668592,0.09012966174484535,445955
convnet,2021-12-14--00:02:37,286,1012.131040096283,17.467558528427936,0.4450645062883818,445955
convnet,2021-12-14--00:02:37,287,1014.5187528133392,-17.922891566264965,0.4466807918641203,445955
convnet,2021-12-14--00:02:37,288,1016.116231918335,9.930069930069857,0.7261633093466348,445955
convnet,2021-12-14--00:02:37,289,1044.8555104732513,21.205882352940538,1.118262885227138,445955
convnet,2021-12-14--00:02:37,290,1046.3875768184662,22.533812949639724,1.236724610229155,445955
convnet,2021-12-14--00:02:37,291,1047.9347503185272,-18.01724137931023,1.237429452753745,445955
