model,date,episode,time,reward,avg_reward,n_params
convnet,2021-12-14--11:13:27,146,560.432594537735,-18.06993006992995,-10.946785923351122,445955
convnet,2021-12-14--11:13:27,147,562.4269857406616,11.352238805969504,-10.653845624843665,445955
convnet,2021-12-14--11:13:27,148,565.0786592960358,6.7961165048545205,-10.405090067271756,445955
convnet,2021-12-14--11:13:27,149,567.4107120037079,-18.07142857142844,-10.40624097270435,445955
convnet,2021-12-14--11:13:27,150,569.6888461112976,-17.977464788732153,-10.40594213816356,445955
convnet,2021-12-14--11:13:27,151,571.9902274608612,-18.00573248407621,-10.367171242145425,445955
convnet,2021-12-14--11:13:27,152,573.566125869751,9.961048689138343,-10.306022293715584,445955
convnet,2021-12-14--11:13:27,153,576.1090278625488,15.241635687732682,-9.973203637987684,445955
convnet,2021-12-14--11:13:27,154,578.5325796604156,-18.01578947368401,-9.974891998674345,445955
convnet,2021-12-14--11:13:27,155,580.7512860298157,-18.02411347517722,-9.975940962607615,445955
convnet,2021-12-14--11:13:27,156,583.2882759571075,28.404669260699773,-9.449684078917816,445955
convnet,2021-12-14--11:13:27,157,585.2544658184052,-17.979310344827415,-9.449549789626817,445955
convnet,2021-12-14--11:13:27,158,587.7151205539703,-18.07543252595131,-9.452058500851242,445955
convnet,2021-12-14--11:13:27,159,590.3276836872101,-14.089347079037712,-9.473233661782468,445955
convnet,2021-12-14--11:13:27,160,619.2537984848022,-17.910526315789266,-9.472651424940361,445955
convnet,2021-12-14--11:13:27,161,621.4486901760101,-18.009726443768933,-9.473082022711385,445955
convnet,2021-12-14--11:13:27,162,623.5386176109314,18.436641221373385,-9.108493388275429,445955
convnet,2021-12-14--11:13:27,163,624.8756301403046,9.876061776061817,-8.830128453968051,445955
convnet,2021-12-14--11:13:27,164,626.709230184555,10.801754385965008,-8.725455391713753,445955
convnet,2021-12-14--11:13:27,165,628.9368689060211,-17.924113475177084,-8.778482934232514,445955
convnet,2021-12-14--11:13:27,166,631.5367467403412,21.107266435985938,-8.38744935782054,445955
convnet,2021-12-14--11:13:27,167,634.1055455207825,44.4866920152081,-7.763405967080225,445955
convnet,2021-12-14--11:13:27,168,636.0904004573822,-17.972881355932007,-8.023134780639548,445955
convnet,2021-12-14--11:13:27,169,638.3313131332397,-18.069230769230522,-8.024191326742448,445955
convnet,2021-12-14--11:13:27,170,640.4778089523315,-17.85030674846616,-8.026223805991815,445955
convnet,2021-12-14--11:13:27,171,642.963662147522,-17.811764705882318,-8.024249202128132,445955
convnet,2021-12-14--11:13:27,172,644.470956325531,-18.064900662251535,-8.024687682434857,445955
convnet,2021-12-14--11:13:27,173,647.0148031711578,42.85714285714162,-7.461168156977631,445955
convnet,2021-12-14--11:13:27,174,648.9898281097412,-17.953020134227987,-7.460821102002223,445955
convnet,2021-12-14--11:13:27,175,651.4841618537903,-18.044947735191396,-7.456490918337188,445955
convnet,2021-12-14--11:13:27,176,653.0974547863007,19.903952569169384,-7.078703048274637,445955
convnet,2021-12-14--11:13:27,177,655.7159266471863,-17.991919191918914,-7.234231996291388,445955
convnet,2021-12-14--11:13:27,178,658.2755882740021,-18.092079207920637,-7.2342803051491185,445955
convnet,2021-12-14--11:13:27,179,687.643702507019,0.5747126436784625,-7.048397290210594,445955
convnet,2021-12-14--11:13:27,180,690.0563261508942,-18.014675767917918,-7.0504084546694346,445955
convnet,2021-12-14--11:13:27,181,692.4768767356873,-17.95755395683429,-7.367107740057179,445955
convnet,2021-12-14--11:13:27,182,694.4666345119476,16.861660079051113,-7.2530365938121255,445955
convnet,2021-12-14--11:13:27,183,696.0507504940033,20.584386617099828,-6.867305355627479,445955
convnet,2021-12-14--11:13:27,184,698.3263826370239,37.2900398406366,-6.314128506709169,445955
convnet,2021-12-14--11:13:27,185,699.3498764038086,-17.92340425531908,-6.315006147878278,445955
convnet,2021-12-14--11:13:27,186,701.5783689022064,-18.07278911564604,-6.58187636113212,445955
convnet,2021-12-14--11:13:27,187,703.5393149852753,-18.062295081967054,-6.582473421984154,445955
convnet,2021-12-14--11:13:27,188,705.4639925956726,-17.98690095846627,-6.636978000081938,445955
convnet,2021-12-14--11:13:27,189,706.6274564266205,8.880782918149482,-6.695591020321286,445955
convnet,2021-12-14--11:13:27,190,708.9991106987,-17.92140468227418,-6.694812447217831,445955
convnet,2021-12-14--11:13:27,191,711.1766257286072,-17.902949852507174,-6.694020027934687,445955
convnet,2021-12-14--11:13:27,192,712.8010904788971,14.442465753424568,-6.36989606970114,445955
convnet,2021-12-14--11:13:27,193,714.0666165351868,33.90395256916943,-6.137999401152306,445955
convnet,2021-12-14--11:13:27,194,716.1872522830963,-17.981268011527362,-6.137077815533316,445955
convnet,2021-12-14--11:13:27,195,717.716650724411,20.937800687284966,-5.746945483400953,445955
convnet,2021-12-14--11:13:27,196,719.2503244876862,18.042335766422756,-5.385688792403396,445955
convnet,2021-12-14--11:13:27,197,721.8408880233765,-8.127208480565102,-5.537071578316062,445955
convnet,2021-12-14--11:13:27,198,724.3328974246979,33.52962962962865,-5.369872056213319,445955
convnet,2021-12-14--11:13:27,199,726.4096312522888,-18.099999999999785,-5.370372056213317,445955
convnet,2021-12-14--11:13:27,200,755.9547727108002,-18.091919191918915,-5.370927611768869,445955
convnet,2021-12-14--11:13:27,201,758.5037896633148,-17.97692307692282,-5.372082001548701,445955
convnet,2021-12-14--11:13:27,202,761.1277992725372,27.659574468084735,-4.916155401849269,445955
convnet,2021-12-14--11:13:27,203,763.3287301063538,-18.04430379746812,-4.9156691468946585,445955
convnet,2021-12-14--11:13:27,204,765.9763445854187,-18.08160919540214,-4.9165866881240445,445955
convnet,2021-12-14--11:13:27,205,768.2251954078674,-18.00573248407621,-4.917433821882005,445955
convnet,2021-12-14--11:13:27,206,769.7725415229797,29.753413654618022,-4.726619052924762,445955
convnet,2021-12-14--11:13:27,207,771.236300945282,24.24233576642291,-4.304493567600959,445955
convnet,2021-12-14--11:13:27,208,773.6732687950134,-17.917610062892837,-4.303970367530586,445955
convnet,2021-12-14--11:13:27,209,775.9967088699341,-17.903389830508253,-4.303448710280115,445955
convnet,2021-12-14--11:13:27,210,777.0586168766022,11.875675675675602,-4.254802654630373,445955
convnet,2021-12-14--11:13:27,211,778.6930503845215,13.687539936101913,-4.153641540983643,445955
convnet,2021-12-14--11:13:27,212,781.4194486141205,31.67259786476805,-3.6580894753794406,445955
convnet,2021-12-14--11:13:27,213,783.6760349273682,-17.982758620689435,-3.6597291421232487,445955
convnet,2021-12-14--11:13:27,214,786.354606628418,34.05797101449184,-3.139516338453153,445955
convnet,2021-12-14--11:13:27,215,787.9152638912201,21.36712328767086,-2.74635270436064,445955
convnet,2021-12-14--11:13:27,216,788.8197457790375,11.268600682593842,-2.4540078346584493,445955
convnet,2021-12-14--11:13:27,217,790.753445148468,10.410526315789532,-2.168929417138139,445955
convnet,2021-12-14--11:13:27,218,792.540182352066,-18.081388012618163,-2.633789989871322,445955
convnet,2021-12-14--11:13:27,219,793.8050515651703,14.643795620437647,-2.307287517537915,445955
convnet,2021-12-14--11:13:27,220,795.3976135253906,18.666914498141168,-1.9235924825888662,445955
convnet,2021-12-14--11:13:27,221,797.4213016033173,46.35503875968922,-1.5708502130731554,445955
convnet,2021-12-14--11:13:27,222,828.9800486564636,-17.952802359881822,-1.5710678918443888,445955
convnet,2021-12-14--11:13:27,223,831.2939929962158,-18.072549019607973,-1.5719161257227816,445955
convnet,2021-12-14--11:13:27,224,833.9635853767395,21.474914089345877,-1.176418640458464,445955
convnet,2021-12-14--11:13:27,225,835.7548727989197,10.483976261127467,-0.8908339114042378,445955
convnet,2021-12-14--11:13:27,226,838.3044016361237,47.368421052630964,-0.23707670817720086,445955
convnet,2021-12-14--11:13:27,227,839.7639093399048,10.502564102563648,0.04752427531418869,445955
convnet,2021-12-14--11:13:27,228,841.1049511432648,11.606060606060641,-0.0030817852918720414,445955
convnet,2021-12-14--11:13:27,229,842.4187567234039,11.731921824104207,0.2947320948708767,445955
convnet,2021-12-14--11:13:27,230,844.6924290657043,-18.06226415094375,-0.009486052256542088,445955
convnet,2021-12-14--11:13:27,231,846.3636445999146,20.012062256808786,0.3707150300816592,445955
convnet,2021-12-14--11:13:27,232,848.5147595405579,-18.086092715231597,0.08319893051555166,445955
convnet,2021-12-14--11:13:27,233,850.9248359203339,-18.06043165467622,0.0825658599751776,445955
convnet,2021-12-14--11:13:27,234,852.5588908195496,14.466914498140678,0.4061623976958575,445955
convnet,2021-12-14--11:13:27,235,855.0635619163513,-18.0548172757475,0.006102029816442283,445955
convnet,2021-12-14--11:13:27,236,856.4320542812347,-17.951118210862514,0.005672698241622314,445955
convnet,2021-12-14--11:13:27,237,857.1254003047943,10.713432835820766,0.0818791915482815,445955
convnet,2021-12-14--11:13:27,238,858.7466731071472,9.663768115942105,0.3594706680872389,445955
convnet,2021-12-14--11:13:27,239,861.0672857761383,-18.093939393939184,0.3588090519256225,445955
convnet,2021-12-14--11:13:27,240,862.911682844162,8.23956834532385,0.6200266531870787,445955
convnet,2021-12-14--11:13:27,241,865.6010727882385,-17.956338028168776,0.6203649122496527,445955
convnet,2021-12-14--11:13:27,242,867.8842029571533,-17.984615384615214,0.62145275180284,445955
convnet,2021-12-14--11:13:27,243,870.1612083911896,-17.875080906148675,0.2609519427413625,445955
convnet,2021-12-14--11:13:27,244,898.7403082847595,14.04409448818883,0.23223630399336004,445955
convnet,2021-12-14--11:13:27,245,900.319854259491,14.531372549019158,0.22483066189462705,445955
convnet,2021-12-14--11:13:27,246,902.9161238670349,32.86713286713241,0.7342012912652506,445955
convnet,2021-12-14--11:13:27,247,904.0723526477814,9.445454545454599,0.7151334486601014,445955
convnet,2021-12-14--11:13:27,248,906.0127191543579,18.728070175438003,0.8344529853659364,445955
convnet,2021-12-14--11:13:27,249,907.3687841892242,22.070731707316796,1.2358745881533886,445955
convnet,2021-12-14--11:13:27,250,909.1786139011383,11.419580419580488,1.529845040236515,445955
convnet,2021-12-14--11:13:27,251,911.3771817684174,-17.996531791907305,1.5299370471582037,445955
convnet,2021-12-14--11:13:27,252,913.4066338539124,14.614886731391106,1.5764754275807318,445955
convnet,2021-12-14--11:13:27,253,915.5383408069611,-17.95026737967911,1.2445563969066138,445955
convnet,2021-12-14--11:13:27,254,916.8614072799683,-18.096969696969595,1.2437445946737578,445955
convnet,2021-12-14--11:13:27,255,917.8205344676971,11.943689320388318,1.5434226226294134,445955
convnet,2021-12-14--11:13:27,256,919.7579352855682,-18.05412844036678,1.0788346456187476,445955
convnet,2021-12-14--11:13:27,257,922.3887655735016,-17.807017543859473,1.0805575736284272,445955
convnet,2021-12-14--11:13:27,258,923.769101858139,15.96666666666649,1.4209785655546057,445955
convnet,2021-12-14--11:13:27,259,925.2304263114929,9.006270627062687,1.6519347426156097,445955
convnet,2021-12-14--11:13:27,260,926.1408536434174,22.70805860805838,2.058120591854086,445955
convnet,2021-12-14--11:13:27,261,928.3991274833679,-18.05179856115092,2.0576998706802656,445955
convnet,2021-12-14--11:13:27,262,929.6884851455688,14.633447098975935,2.0196679294562916,445955
convnet,2021-12-14--11:13:27,263,932.2731955051422,33.105802047780635,2.2519653321734796,445955
convnet,2021-12-14--11:13:27,264,934.1890690326691,-17.952760736196158,1.964420180951868,445955
convnet,2021-12-14--11:13:27,265,936.3542292118073,-18.018050541516235,1.9634808102884764,445955
convnet,2021-12-14--11:13:27,266,937.8348603248596,-18.08724832214752,1.5715356627071417,445955
convnet,2021-12-14--11:13:27,267,938.9589705467224,20.099999999999632,1.3276687425550575,445955
convnet,2021-12-14--11:13:27,268,941.1899211406708,-18.075080906148646,1.3266467470528902,445955
convnet,2021-12-14--11:13:27,269,970.4877569675446,11.904946996466178,1.6263885247098577,445955
convnet,2021-12-14--11:13:27,270,972.1959226131439,34.059016393441894,2.1454817561289383,445955
convnet,2021-12-14--11:13:27,271,973.8450191020966,10.057142857142505,2.424170831759187,445955
convnet,2021-12-14--11:13:27,272,976.0168507099152,-17.960058309037922,2.425219255291323,445955
convnet,2021-12-14--11:13:27,273,978.346745967865,-18.09292929292914,1.8157185337906154,445955
convnet,2021-12-14--11:13:27,274,980.2962799072266,9.299346405228576,2.088242199185181,445955
convnet,2021-12-14--11:13:27,275,981.8550298213959,9.227210884353639,2.3609637853806316,445955
convnet,2021-12-14--11:13:27,276,983.3906161785126,14.725503355704431,2.3091792932459816,445955
convnet,2021-12-14--11:13:27,277,984.5262820720673,21.208681672025378,2.7011853018854244,445955
convnet,2021-12-14--11:13:27,278,987.000955581665,-17.95167173252262,2.702589376639404,445955
convnet,2021-12-14--11:13:27,279,987.9431068897247,12.157615894039536,2.8184184091430144,445955
convnet,2021-12-14--11:13:27,280,989.0396664142609,12.147552447552242,3.120040691297716,445955
convnet,2021-12-14--11:13:27,281,989.9965581893921,19.359712230215575,3.4932133531682155,445955
convnet,2021-12-14--11:13:27,282,990.8675758838654,8.6985018726592,3.4115817711042964,445955
convnet,2021-12-14--11:13:27,283,991.4972562789917,9.457249070631896,3.3003103956396176,445955
convnet,2021-12-14--11:13:27,284,993.2545292377472,-18.019672131147406,2.7472132759217778,445955
convnet,2021-12-14--11:13:27,285,994.5803503990173,-18.05396825396816,2.7459076359352874,445955
convnet,2021-12-14--11:13:27,286,996.2322161197662,-17.923076923076778,2.7474047578609793,445955
convnet,2021-12-14--11:13:27,287,998.5905389785767,-17.935051546391527,2.7486771932167344,445955
convnet,2021-12-14--11:13:27,288,999.8372962474823,28.435877862594893,3.2129049814273456,445955
convnet,2021-12-14--11:13:27,289,1001.2900106906891,19.733333333332897,3.32143048557918,445955
convnet,2021-12-14--11:13:27,290,1003.5681476593018,-17.94061433447075,3.3212383890572146,445955
convnet,2021-12-14--11:13:27,291,1006.0676095485687,-17.98620689655151,3.3204058186167718,445955
