model,date,episode,time,reward,avg_reward,n_params
convnet,2021-12-13--21:50:29,0,3.168025493621826,-24.379746835443026,-24.379746835443026,445955
convnet,2021-12-13--21:50:29,1,5.793680667877197,-20.31467576791797,-22.347211301680495,445955
convnet,2021-12-13--21:50:29,2,8.108503580093384,-17.99936908517339,-20.897930562844795,445955
convnet,2021-12-13--21:50:29,3,10.461577892303467,-17.987096774193283,-20.170222115681916,445955
convnet,2021-12-13--21:50:29,4,12.691625833511353,-17.977464788732167,-19.731670650291967,445955
convnet,2021-12-13--21:50:29,5,15.054877042770386,-17.892739273927333,-19.425182087564526,445955
convnet,2021-12-13--21:50:29,6,17.472313404083252,-17.913043478260676,-19.209162286235404,445955
convnet,2021-12-13--21:50:29,7,19.902195692062378,-18.03308550185858,-19.062152688188302,445955
convnet,2021-12-13--21:50:29,8,21.85098123550415,-18.092012779552526,-18.95435936500655,445955
convnet,2021-12-13--21:50:29,9,24.19255828857422,-18.073134328358016,-18.866236861341697,445955
convnet,2021-12-13--21:50:29,10,26.808080196380615,-8.496732026143606,-17.923554603596415,445955
convnet,2021-12-13--21:50:29,11,29.276156663894653,-23.80886075949363,-18.413996783254515,445955
convnet,2021-12-13--21:50:29,12,31.096205711364746,-18.076677316293786,-18.388049131949845,445955
convnet,2021-12-13--21:50:29,13,33.85571622848511,-2.985074626865587,-17.28783666730097,445955
convnet,2021-12-13--21:50:29,14,36.25719451904297,-17.944947735191505,-17.331644071827004,445955
convnet,2021-12-13--21:50:29,15,38.598347187042236,-17.999999999999858,-17.37341631733781,445955
convnet,2021-12-13--21:50:29,16,41.31586837768555,-17.96578073089695,-17.408261282841288,445955
convnet,2021-12-13--21:50:29,17,71.83196258544922,-22.651592356687836,-17.69955745361054,445955
convnet,2021-12-13--21:50:29,18,74.33865475654602,17.870722433459896,-15.827437459554202,445955
convnet,2021-12-13--21:50:29,19,76.96220970153809,-3.914590747330959,-15.23179512394304,445955
convnet,2021-12-13--21:50:29,20,79.46892237663269,-17.977617328519663,-15.362548562256213,445955
convnet,2021-12-13--21:50:29,21,81.89873623847961,-18.00729927007274,-15.4827645035206,445955
convnet,2021-12-13--21:50:29,22,84.23488426208496,-17.986206896551614,-15.591609824956732,445955
convnet,2021-12-13--21:50:29,23,86.43708825111389,-17.81052631578941,-15.684064678741427,445955
convnet,2021-12-13--21:50:29,24,89.01292538642883,-17.80802919708011,-15.769023259474972,445955
convnet,2021-12-13--21:50:29,25,91.51576089859009,-26.107692307692353,-16.166664376714103,445955
convnet,2021-12-13--21:50:29,26,93.56845331192017,-17.997350993377285,-16.234467584738663,445955
convnet,2021-12-13--21:50:29,27,96.21622657775879,-9.407665505226333,-15.990653224756082,445955
convnet,2021-12-13--21:50:29,28,98.8492157459259,7.279693486590386,-15.188227476088963,445955
convnet,2021-12-13--21:50:29,29,101.46799731254578,12.676056338028518,-14.259418015618381,445955
convnet,2021-12-13--21:50:29,30,103.86119651794434,-17.931914893616803,-14.377885656844136,445955
convnet,2021-12-13--21:50:29,31,106.1275520324707,-18.002236421725172,-14.491146618246667,445955
convnet,2021-12-13--21:50:29,32,108.74182677268982,-8.127208480565255,-14.298300008013896,445955
convnet,2021-12-13--21:50:29,33,110.9536337852478,-17.962190812720642,-14.406061502269976,445955
convnet,2021-12-13--21:50:29,34,140.5740373134613,-18.032432432432376,-14.509672100274615,445955
convnet,2021-12-13--21:50:29,35,142.6798872947693,-17.953583617747285,-14.6053363090933,445955
convnet,2021-12-13--21:50:29,36,145.13875937461853,-17.836601307189483,-14.692667795528333,445955
convnet,2021-12-13--21:50:29,37,147.55397057533264,-18.010299003322196,-14.779973879943961,445955
convnet,2021-12-13--21:50:29,38,149.94740986824036,-17.915789473684118,-14.86037940798858,445955
convnet,2021-12-13--21:50:29,39,152.34857892990112,-18.099999999999824,-14.941369922788862,445955
convnet,2021-12-13--21:50:29,40,154.72094416618347,-17.93225806451609,-15.014318414050502,445955
convnet,2021-12-13--21:50:29,41,157.3135929107666,-17.94105960264891,-15.08400272806475,445955
convnet,2021-12-13--21:50:29,42,159.55675983428955,-17.992307692307584,-15.151637727233188,445955
convnet,2021-12-13--21:50:29,43,161.87781071662903,-17.963576158940306,-15.215545418862895,445955
