time,reward,avg_reward,n_params
2.3148107528686523,90.6040268456377,90.6040268456377,104027.0
4.193735122680664,106.76156583629924,98.68279634096848,104027.0
5.720823526382446,-17.95993265993254,59.80188667400147,104027.0
7.213372230529785,-19.471604938271575,39.98351377093321,104027.0
8.537309646606445,-17.905194805194707,28.405772055707626,104027.0
10.256876230239868,-18.077617328519583,20.658540491669758,104027.0
11.874739646911621,-19.063576158940364,14.983952398725455,104027.0
13.512994527816772,-17.814675767918008,10.884123877895025,104027.0
15.217500448226929,101.21457489878566,20.920840657993985,104027.0
16.824747323989868,-21.985906040268382,16.630165988167747,104027.0
18.51945185661316,114.17322834645705,25.497717111648594,104027.0
20.367573738098145,-30.633933933934077,20.820079524516704,104027.0
21.99168348312378,-17.925925925925846,17.839617566790356,104027.0
23.71746301651001,-18.018518518518377,15.278322132125444,104027.0
25.350995302200317,-18.06885245901636,13.055177159382657,104027.0
27.13861608505249,96.88581314878911,18.294591908720562,104027.0
28.300204277038574,-17.92952029520279,16.163761779078012,104027.0
36.5747709274292,-20.80573248407635,14.109900986680548,104027.0
38.04445433616638,-18.091318327974165,12.415099970119774,104027.0
39.39965295791626,-17.950871080139187,10.896801417606826,104027.0
40.91825604438782,-18.483870967741844,9.49772178020927,104027.0
42.73812747001648,86.02150537634427,12.976075580033587,104027.0
44.288323640823364,-21.816422287389944,11.463358281449954,104027.0
45.9748330116272,-18.040229885057194,10.23404210784549,104027.0
47.56974482536316,-22.17560975609748,8.937656033287771,104027.0
49.21721386909485,-21.482822085889538,7.767637644088643,104027.0
50.98930239677429,94.54545454545466,10.981630862657756,104027.0
52.5163848400116,-17.810526315789346,9.953339534856074,104027.0
54.117610692977905,15.53901345291438,10.145948980306361,104027.0
55.71818923950195,-18.058064516128848,9.205815197091853,104027.0
57.49419856071472,-23.631736526946053,8.146539335026114,104027.0
59.07738423347473,-18.062937062936875,7.327493197589769,104027.0
61.04495692253113,-17.94406779660994,6.561688318977657,104027.0
62.799721240997314,-17.948314606741448,5.8408058799859175,104027.0
64.35963106155396,-17.921052631578814,5.161895636798354,104027.0
72.87219405174255,-17.91761006289293,4.520798256251374,104027.0
74.58286595344543,-17.85755395683433,3.915977926167977,104027.0
76.09193134307861,-17.95484949832771,3.340429836049669,104027.0
77.87970757484436,-17.971647509578318,2.7939663143669002,104027.0
79.65207505226135,-17.87342657342653,2.277281492172065,104027.0
81.19359159469604,-18.05030674846624,1.7814866570345456,104027.0
82.96018052101135,-25.482608695652168,1.1323415295896238,104027.0
84.7013988494873,82.39700374531864,3.022217395071694,104027.0
86.4879503250122,98.5915492957748,5.194247665542219,104027.0
88.14966630935669,-18.415789473684047,4.669580173559414,104027.0
89.86203622817993,-17.94695340501766,4.177916400112085,104027.0
91.59744238853455,-18.04105960264886,3.705172229840576,104027.0
93.2466652393341,-17.982191780821868,3.2533521462851085,104027.0
95.14327049255371,84.33734939759044,4.908127600393381,104027.0
96.73667025566101,-17.93020134228184,4.451361021539877,104027.0
98.51250982284546,-17.918918918918795,4.0127280815308835,104027.0
100.19014048576355,-17.940926640926403,3.5905424137913204,104027.0
108.63706755638123,-20.97588424437292,3.1270249296750134,104027.0
110.22080898284912,-11.365789473683973,2.858639477760958,104027.0
111.7772753238678,-17.908860759493656,2.481048564356329,104027.0
113.47061538696289,-16.281578947368327,2.1460016445041026,104027.0
115.4058997631073,85.88957055214748,3.615187063936442,104027.0
117.1270911693573,-17.928301886792198,3.2437475992687066,104027.0
118.69854378700256,-17.95309734513259,2.8844790408890235,104027.0
120.30781483650208,-18.035820895522278,2.5358073752821686,104027.0
122.09744596481323,-18.059842519684764,2.1981737704466453,104027.0
123.91743493080139,-17.971428571428426,1.8728576036422087,104027.0
125.70639991760254,-17.933085501858457,1.5584775543485472,104027.0
127.35751795768738,-17.93448275862049,1.253900049458406,104027.0
129.02143573760986,-17.942857142856944,0.9585653234227853,104027.0
130.80157828330994,-17.922222222222018,0.6724927848524095,104027.0
132.44485521316528,-18.2846153846153,0.3895508718752795,104027.0
134.20975255966187,-19.202588996763648,0.10143116792470701,104027.0
135.81865048408508,-17.926229508196624,-0.15983927665676154,104027.0
137.46527433395386,-18.003389830508276,-0.4147471417117832,104027.0
146.0525906085968,-17.938762214983623,-0.6615642554198373,104027.0
147.46763563156128,-18.05276073619628,-0.9031086509861765,104027.0
149.3169388771057,-17.960431654676164,-1.136770609940834,104027.0
150.97438097000122,-17.98590604026844,-1.3644616292695855,104027.0
152.68706822395325,-17.971428571428365,-1.585887855165036,104027.0
154.79924654960632,87.50000000000023,-0.4137051202286508,104027.0
157.03487467765808,90.62500000000016,0.7686157254886065,104027.0
158.80093932151794,-18.081433224755543,0.526948431254707,104027.0
159.72025656700134,-18.098657718120712,0.2911812648069169,104027.0
161.5983099937439,92.0634920634921,1.4383351497904813,104027.0
163.27565097808838,-19.279746835442904,1.1825563598493283,104027.0
165.10079336166382,-17.854372623573887,0.9503986893197768,104027.0
166.78446698188782,-18.015789473683952,0.7218903981992499,104027.0
168.63788604736328,96.29629629629659,1.8596809446051705,104027.0
170.2957956790924,-21.03883495145625,1.5902866399456246,104027.0
171.99655938148499,-18.083333333333194,1.361523617000522,104027.0
173.73214483261108,-15.302631578947068,1.169981603253998,104027.0
175.3879783153534,-17.969930069929855,0.9524826069678185,104027.0
184.1173210144043,-17.915224913494537,0.7404858932547583,104027.0
185.78491139411926,-17.90734824281143,0.5332877361873563,104027.0
187.4638261795044,-17.977464788732167,0.32987287327615267,104027.0
189.51762199401855,95.70957095709586,1.3666087220133234,104027.0
191.1469647884369,-17.95589123867066,1.1588399052317753,104027.0
192.96232891082764,-15.746047430829806,0.9790006782523967,104027.0
194.63410687446594,-18.162264150943304,0.7775136800503367,104027.0
196.50447726249695,-18.03550295857987,0.5815447567312718,104027.0
197.99519157409668,9.514285714285164,0.6736348696957449,104027.0
199.58858180046082,-2.9126506024093795,0.6370401199803865,104027.0
201.51684021949768,84.87084870848739,1.4878866713794472,104027.0
203.42478013038635,82.47422680412402,2.2977500727068927,104027.0
205.44398140907288,94.89051094890544,2.3406149137395706,104027.0
207.45250844955444,-18.025925925925662,1.0927399961173214,104027.0
209.06848621368408,-17.891318327974258,1.0934261394369045,104027.0
210.63172888755798,-4.473728813559207,1.243404900684028,104027.0
212.08117747306824,12.147286821705125,1.5439297169530266,104027.0
213.96017837524414,111.51079136690683,2.839813803907291,104027.0
222.51125812530518,-17.738198757763907,2.8530675779190555,104027.0
224.24900841712952,-18.05055762081765,2.8507087593900593,104027.0
225.82845878601074,-17.94084507042282,1.659154559697974,104027.0
227.460777759552,-17.983870967741716,1.699174910423241,104027.0
229.1264729499817,-13.621477663229992,0.4212278503263703,104027.0
231.11064887046814,-17.997297297297138,0.547594216692739,104027.0
232.6152307987213,-8.890522875816817,0.6379482471938296,104027.0
234.33086371421814,-13.82943925233625,0.6798390398556501,104027.0
235.97361040115356,-18.033333333333317,0.6801942311124809,104027.0
237.4745750427246,3.1824909747293963,-0.2568389906281165,104027.0
239.01735734939575,-0.47791519434608876,-0.08232293961954959,104027.0
240.7714545726776,-17.857534246575085,-0.052840957244536926,104027.0
242.4651439189911,-9.44729729729703,0.03359925306223527,104027.0
244.37290120124817,86.80555555555577,1.0811635194191844,104027.0
246.2445888519287,104.69314079422399,2.3129336370388427,104027.0
248.19087266921997,118.32061068702241,2.635924690145625,104027.0
249.80948400497437,-17.940614334470865,2.6746827696748157,104027.0
251.51297616958618,-17.935051546391666,2.6757345530614707,104027.0
260.0215404033661,-17.94754098360648,2.7180152407863805,104027.0
261.73283433914185,-17.93191489361679,2.7535243127091076,104027.0
263.63530135154724,86.20689655172444,2.670138732771806,104027.0
265.28736209869385,-17.82380952380947,2.6700059006916046,104027.0
267.12373638153076,-17.90465116279042,2.335569254534557,104027.0
268.87304639816284,-17.987725631768694,2.3362726433781584,104027.0
270.5197606086731,-17.959420289854908,2.3929958057490706,104027.0
272.3074390888214,-17.921052631578725,2.3944146500626515,104027.0
273.95031666755676,-18.0930693069305,2.392924634959446,104027.0
275.68140959739685,-12.860447761193718,2.443803303414924,104027.0
277.4888164997101,110.20408163265343,3.7250546460572456,104027.0
279.1140341758728,-17.938834951456272,3.724842397171613,104027.0
280.8780288696289,-18.007017543859405,3.723347761301361,104027.0
282.71840476989746,-18.06219931271461,3.722274263157492,104027.0
284.1579940319061,-18.07366771159856,3.72125406113729,104027.0
285.9320878982544,-17.941791044775876,3.7205704164237976,104027.0
287.5226490497589,-17.98461538461536,3.7212273300623053,104027.0
289.2324151992798,-17.978014184397125,3.796273275174855,104027.0
297.34081172943115,13.097003745318307,3.1032732751748524,104027.0
299.1632809638977,111.88811188811226,3.2362389010982264,104027.0
300.47814655303955,17.950209205020286,3.59989888788527,104027.0
302.1275305747986,-17.888544891640755,3.6004829730190386,104027.0
304.04710602760315,112.5401929260451,4.906295498305978,104027.0
305.8287706375122,-18.076923076922895,4.905348185344967,104027.0
307.4406416416168,-15.113576158940175,3.9108389297796613,104027.0
309.15929198265076,-18.0862068965515,3.9092788742369646,104027.0
310.52460765838623,-1.782558139534661,4.070642482030807,104027.0
312.28191447257996,-8.688888888888611,4.163162859551186,104027.0
313.95414996147156,-16.954575163398435,4.20337595036093,104027.0
315.62733602523804,-18.092929292929064,4.136104552168479,104027.0
317.313414812088,-17.913559322033695,4.136057566543079,104027.0
319.0585050582886,14.53622047244039,4.444235560741166,104027.0
320.5981967449188,-17.877039274924446,3.406569462470446,104027.0
322.0503866672516,15.685440613026355,3.7427068874686324,104027.0
323.7432312965393,-13.261111111110822,3.78962674980885,104027.0
325.46268367767334,-16.50263157894707,3.804958642974601,104027.0
333.98778104782104,-18.083870967741916,3.80471835849403,104027.0
335.9671938419342,-15.383644859812842,3.8305961956101866,104027.0
337.6289303302765,1.370848708487366,4.023635537713645,104027.0
339.3562798500061,-17.98219178082187,4.02315844749163,104027.0
341.2585172653198,103.67892976588637,5.239376316579063,104027.0
343.1799178123474,111.88811188811223,6.537479657682406,104027.0
344.9793334007263,-14.485211267605452,6.575473698852504,104027.0
346.84146094322205,-18.047328244274574,6.587026306377395,104027.0
348.3826251029968,-17.908496732025924,6.587203634139103,104027.0
350.04653239250183,-16.985640138408062,6.5973811310601045,104027.0
351.8387882709503,-16.388888888888623,6.612879864321055,104027.0
353.09043192863464,-17.941958041957896,6.613987891263438,104027.0
354.95162439346313,106.22710622710593,7.855863270081259,104027.0
356.8109335899353,106.52920962199349,9.101014426703877,104027.0
358.7657778263092,95.54140127388568,10.236142725157016,104027.0
360.27401661872864,-18.002564102563966,9.181117084131376,104027.0
361.7794237136841,0.8928571428571597,8.283795655559945,104027.0
363.0645966529846,3.01494845360849,8.494759472343587,104027.0
371.24806022644043,13.014184397163078,8.805887893496424,104027.0
373.01993799209595,-15.892105263157617,7.726331920229927,104027.0
374.8005208969116,-17.09210526315763,7.74820833595278,104027.0
376.2861018180847,2.418817204301315,7.950940234231532,104027.0
377.59179520606995,11.169580419580196,8.242793933164172,104027.0
379.0474462509155,1.386690647482277,7.293697876676031,104027.0
380.8305492401123,-17.933333333333092,7.324752892857263,104027.0
382.15701961517334,0.21744186046533975,7.5077606447952485,104027.0
383.7990963459015,-17.933333333333113,7.481453627251389,104027.0
385.13452315330505,12.958620689654618,7.790739134847232,104027.0
386.82288241386414,-17.930201342281666,7.7905893705593625,104027.0
388.02683544158936,16.44462809917322,8.134109133979209,104027.0
389.6223521232605,-18.05342019543952,8.133349579912135,104027.0
391.0776090621948,8.136690647481698,7.257620776815993,104027.0
392.1745808124542,14.261237785016256,7.579792067052863,104027.0
393.3944308757782,9.815873015872949,7.835411271519892,104027.0
394.9396903514862,-18.09372937293719,7.836096619299952,104027.0
396.51763916015625,-12.563559322033646,7.8908160556654146,104027.0
398.419322013855,114.09395973154352,8.936612795837998,104027.0
400.33472514152527,82.53968253968281,9.791136127258921,104027.0
401.80865144729614,-18.08360655737692,8.761591574600278,104027.0
410.3663363456726,-17.908517350157556,7.75776413305746,104027.0
411.5212938785553,-9.52586206896536,6.713600402878753,104027.0
413.31217670440674,-18.05806451612881,6.713279016976721,104027.0
414.96966910362244,-5.612724014336924,6.836064960113094,104027.0
416.6058132648468,-17.972789115646297,6.701074357092225,104027.0
417.8964385986328,-0.8824324324322048,6.570777164550851,104027.0
418.988068819046,12.675438596490924,5.582423636846691,104027.0
420.5269136428833,-19.131234866828038,5.56849327575605,104027.0
421.9920790195465,-3.642739273927278,5.712571459224954,104027.0
423.5924959182739,-17.970212765957395,5.712277782269607,104027.0
425.1209177970886,-17.99393939393933,5.712177098007632,104027.0
427.004812002182,103.20284697508929,6.880420344390824,104027.0
429.0411717891693,81.96721311475434,7.88006544851134,104027.0
430.6615083217621,-18.03333333333326,7.788637343936174,104027.0
431.72902274131775,16.217808219177755,8.089109818651314,104027.0
433.49582290649414,-17.998625429553137,8.089456897689116,104027.0
435.02160906791687,14.97827715355732,8.207414759477395,104027.0
436.1573016643524,12.907260726072044,8.341266518681577,104027.0
437.8396997451782,-18.073426573426314,8.339107595413065,104027.0
438.9354763031006,10.144444444444227,8.535025012830479,104027.0
447.0147988796234,11.645454545454463,7.783424002729464,104027.0
448.47194147109985,-5.542739273927163,6.681065202047953,104027.0
450.1449017524719,-17.809915014164293,5.319759945036086,104027.0
451.60186672210693,-17.973170731707118,5.319434381063724,104027.0
452.89839601516724,8.438515901060175,5.5831700555382415,104027.0
454.4907319545746,-17.984615384615317,5.582799311528154,104027.0
455.35982275009155,18.87306397306376,5.95084910019496,104027.0
457.24223279953003,145.03816793893048,6.539161814067017,104027.0
458.8046705722809,-18.03792048929649,6.537020704412148,104027.0
459.78590202331543,16.993150684931294,6.885998722889363,104027.0
461.4927785396576,-9.168543046357376,6.974190548743478,104027.0
462.3977930545807,8.174592833876337,7.23553067998079,104027.0
464.38119983673096,116.19718309859152,8.576713037282492,104027.0
466.02986693382263,-5.417346938775251,8.703470260964046,104027.0
467.17505860328674,10.267741935483695,8.93475215793082,104027.0
468.48639369010925,19.866037735848522,8.031371718962772,104027.0
470.04135751724243,-17.97317073170722,8.031028361160262,104027.0
471.4321801662445,-0.8188524590163206,8.202910012008694,104027.0
472.5668144226074,-10.649999999999837,8.27703200513584,104027.0
473.44926285743713,13.206060606060497,8.589829288312433,104027.0
475.00596618652344,-17.92693602693581,8.589977838490832,104027.0
476.6315870285034,-18.074834437085876,8.589075647966128,104027.0
485.0121567249298,18.185915492957093,8.95071494473967,104027.0
486.0958745479584,23.172084805653427,9.05146575534302,104027.0
487.55554723739624,-9.853389830508384,7.834050738156813,104027.0
488.9573435783386,10.721505376343918,7.761763699870049,104027.0
490.6001305580139,-14.15684931506855,7.7990806556357715,104027.0
491.2896320819855,18.431578947368294,6.857994515849003,104027.0
492.2716100215912,24.203149606298922,7.280795242681221,104027.0
493.9658977985382,-11.347297297297011,7.318458031297653,104027.0
495.57093572616577,-18.098187311178226,7.318338227151387,104027.0
496.74443674087524,12.426573426573235,7.460429542812465,104027.0
497.80218529701233,22.343410852712672,7.77075254022848,104027.0
498.99895429611206,12.10636704119842,8.061361962274445,104027.0
500.04571628570557,11.248201438848636,8.354773269592222,104027.0
501.19031500816345,8.55938566552887,8.619502719467848,104027.0
503.09283542633057,34.00909090909007,8.814231423834347,104027.0
504.3490581512451,12.263398692810387,9.115635803511694,104027.0
506.22515177726746,-18.057534246575198,8.77820605491568,104027.0
507.21745467185974,18.72721088435345,9.098089274870324,104027.0
508.34688663482666,11.620664206642122,9.379322232726214,104027.0
509.72407937049866,-18.09999999999985,9.379160942403635,104027.0
511.84955644607544,84.17508417508432,10.374748232752607,104027.0
513.383291721344,30.974999999999433,10.670789745667728,104027.0
514.9653906822205,-2.632051282051163,10.824291150655435,104027.0
523.7849140167236,-18.064935064934833,9.60685250234722,104027.0
525.1815702915192,11.710652920961882,8.605077912675718,104027.0
527.0363609790802,-17.97692307692316,8.57016079458254,104027.0
527.7824869155884,8.4798657718121,8.835432734743407,104027.0
529.014030456543,19.058823529411285,9.20510593735778,104027.0
530.1810832023621,14.892982456140263,9.523892163303262,104027.0
531.1660356521606,-18.042953020134117,9.507351521990808,104027.0
532.3870737552643,17.10137457044645,9.857784848114852,104027.0
534.0840373039246,52.598039215685304,9.321494178000645,104027.0
535.9514820575714,149.09090909090799,9.74711117268979,104027.0
537.368649482727,-9.596987951807128,8.69572728043286,104027.0
538.6154899597168,16.539372822299256,9.041146649681494,104027.0
539.8408205509186,12.886956521738718,9.161087643470308,104027.0
541.1191070079803,13.9338129496398,9.270276288430622,104027.0
542.2056837081909,13.70693069306906,9.277203751389681,104027.0
542.857873916626,9.811846689895486,9.53424327092021,104027.0
544.0525062084198,10.864948453608037,9.813813808087867,104027.0
546.1056144237518,87.09677419354841,10.66059337798034,104027.0
547.4293439388275,-4.303420195439531,10.505863371830143,104027.0
548.5425636768341,16.039568345323243,10.652392148808554,104027.0
549.4120163917542,18.706249999999592,11.018787982141879,104027.0
551.2323350906372,-17.980487804877882,10.836808685488448,104027.0
552.451929807663,10.78695652173896,11.12401158403917,104027.0
561.1923635005951,-17.923728813559066,10.81518808900703,104027.0
561.5781493186951,10.834482758620656,11.102834930016053,104027.0
562.1728937625885,8.933779264214065,11.027726441666461,104027.0
563.337221622467,12.389700996677638,11.332157653587632,104027.0
564.5137448310852,21.301374570446274,11.463804492817282,104027.0
565.8803081512451,-4.1849397590359265,11.27934271737676,104027.0
567.1718878746033,18.961538461537753,11.370799371833407,104027.0
568.3003277778625,17.362068965516595,11.725357355217943,104027.0
568.7758646011353,15.041176470588038,12.00140471314416,104027.0
570.2301332950592,-18.972445820433304,10.670740657624393,104027.0
571.4321296215057,10.712274368230917,9.952466575909876,104027.0
572.7340247631073,8.167123287671307,10.214973874360357,104027.0
573.8297920227051,14.400313479623684,10.538062182658168,104027.0
574.900438785553,20.914184397162558,10.842462647319449,104027.0
576.7382085323334,30.5875912408751,11.32891920488949,104027.0
577.8140497207642,-18.068965517241256,11.204356789860446,104027.0
578.9941847324371,12.039568345323286,11.504480364470142,104027.0
579.7970337867737,10.85683453237407,11.621873034118202,104027.0
581.597775220871,20.949681528661394,11.704615463439907,104027.0
582.5886929035187,9.790273556230877,11.993830547670495,104027.0
583.6190807819366,8.006060606060455,12.11031854647037,104027.0
584.5354089736938,19.08963210702308,12.480916995200177,104027.0
585.9757423400879,9.458823529411571,12.755444624433688,104027.0
587.1735825538635,12.585324232081616,11.849269397003612,104027.0
588.3704855442047,12.140067340067182,11.15099793925674,104027.0
589.6158800125122,8.076271186440339,11.412093984454476,104027.0
590.9184927940369,8.323076923076771,11.333146671493466,104027.0
599.097443819046,24.701858736058824,11.760151513149586,104027.0
600.4976320266724,-18.08381877022638,11.42953055391175,104027.0
601.6160020828247,17.688888888888467,11.477346835539912,104027.0
603.2321903705597,-18.333333333333098,11.474747767940844,104027.0
604.332622051239,16.284210526315537,11.536145428759557,104027.0
605.7656960487366,-18.083132530120324,11.23885955800381,104027.0
606.3869686126709,9.90946372239747,11.393381587967058,104027.0
607.8309149742126,22.825605536331516,11.799736793472015,104027.0
609.071120262146,14.68591549295721,12.126327655718658,104027.0
610.2429671287537,10.149999999999961,12.143442496708055,104027.0
611.9271354675293,-18.086206896551825,12.14242658158869,104027.0
613.1635320186615,18.323693379790477,12.136932875655956,104027.0
614.3618533611298,8.128571428571403,10.767836910552367,104027.0
615.2070875167847,8.659016393442553,11.034806279379756,104027.0
616.7513983249664,-17.906918238993516,10.685805590140511,104027.0
617.4595532417297,12.345390070921765,10.9009449213133,104027.0
618.8111565113068,21.32517985611442,11.03245079153568,104027.0
620.043221950531,8.137735849056517,9.951856319040333,104027.0
620.7695443630219,8.101449275362318,10.08704428118171,104027.0
622.6839737892151,-18.04539877300598,9.80391287409681,104027.0
624.4410173892975,-14.418707482992943,9.461065421908394,104027.0
625.7228112220764,3.983333333333424,9.680630462558803,104027.0
627.4816663265228,-17.996594427244418,9.50885304287652,104027.0
628.6412553787231,5.9539087947884015,9.674892130824404,104027.0
636.6962294578552,16.1649484536078,9.704481009299878,104027.0
637.9080712795258,19.266165413533244,10.076412023704568,104027.0
638.930944442749,12.243944636677917,10.379599814442207,104027.0
639.7692086696625,14.879935275080655,10.34654001226344,104027.0
640.6094980239868,10.837288135593177,10.22319204556284,104027.0
641.5732016563416,20.629411764705452,10.528020061514978,104027.0
642.8084030151367,24.041095890410475,10.661215966655645,104027.0
643.981372833252,-18.017301038062165,10.622611449425708,104027.0
645.2482242584229,22.803973509933613,10.66633539505136,104027.0
646.0922079086304,32.15820895522357,10.745885988540604,104027.0
647.1094262599945,30.89245283018826,11.168283489815458,104027.0
648.4336848258972,1.2966076696166724,11.362231439623406,104027.0
649.332279920578,22.630069930069574,11.46426640465837,104027.0
651.0740776062012,-18.025884244372918,11.060573453687514,104027.0
651.888261795044,20.30424028268528,11.14255218610238,104027.0
652.9689395427704,17.26808510638246,11.20275102277772,104027.0
654.0079522132874,9.589189189189002,11.213049058014322,104027.0
655.0754878520966,-18.038461538461405,10.692573533538807,104027.0
656.3604917526245,22.077777777777236,10.790717324388476,104027.0
657.5505239963531,14.523076923076724,11.116523436084996,104027.0
658.6288475990295,17.142465753424183,11.100675984775705,104027.0
660.5348055362701,88.81578947368452,11.872627237446132,104027.0
661.5072515010834,24.940157480314433,12.303028812249272,104027.0
662.8380863666534,17.13727598566246,11.632650730355053,104027.0
664.1557304859161,9.222077922077592,11.415121509575833,104027.0
665.2744772434235,20.582352941175923,11.647265551808104,104027.0
673.2711246013641,8.917770034843302,11.917092602805885,104027.0
674.6618769168854,21.60636042402765,12.016049677836543,104027.0
675.936874628067,8.738515901059833,12.28320406761637,104027.0
677.0607507228851,13.507260726072333,12.333478017158972,104027.0
678.9776663780212,84.17508417508436,12.984640623615704,104027.0
680.8704149723053,152.1739130434772,14.357449929489073,104027.0
681.8344342708588,15.615384615384126,14.694033305844258,104027.0
683.0211591720581,-18.04511041009458,14.342568456038844,104027.0
684.5305643081665,9.600000000000037,13.912588063881993,104027.0
685.8471987247467,1.4702531645571748,12.436381504618486,104027.0
687.0024013519287,44.79230769230715,12.98027446105963,104027.0
687.5653553009033,8.462283737024237,12.89950357020688,104027.0
688.7388088703156,33.57234042553119,13.106357409244804,104027.0
689.7055280208588,14.546416382252216,13.112483443570927,104027.0
691.1108388900757,17.779710144926838,13.153211238089504,104027.0
692.9369320869446,21.979069767440627,13.274883468864957,104027.0
694.3292651176453,-18.083818770226372,12.985395796626614,104027.0
696.0127882957458,-17.993220338983306,11.9344958513013,104027.0
697.282687664032,2.9136942675161257,12.006666995930852,104027.0
698.0198397636414,12.435570469798336,11.970627017175602,104027.0
699.0792329311371,21.9812080536907,12.003376597712514,104027.0
700.0752742290497,24.69298245613986,12.430111300322691,104027.0
701.808188199997,39.82768166089879,12.720518551714292,104027.0
702.9503555297852,28.46797153024844,13.184435555152367,104027.0
703.7852857112885,32.41937984496078,13.400284526015763,104027.0
711.8034417629242,24.938515901059617,13.560331892384221,104027.0
712.8864378929138,18.288888888888355,13.619323771306329,104027.0
714.8395020961761,141.34275618374434,14.819737587439308,104027.0
716.3629014492035,-18.01168831168828,14.681470101912787,104027.0
717.4338669776917,16.307430340556962,14.654929020702978,104027.0
719.2626712322235,164.0625000000008,16.12193333104782,104027.0
